"","Date","visitor_count","is_schyr","quarter","year","school_year","enrollment","total_trips","X","Quarter..String.","major_enroll","tot_major_count","totcs","totcy","plotdate","non_cy","cs_pct","STATION","NAME","DATE","AWND","PGTM","PRCP","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"95",2009-10-03,1109,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/3/09",9.84,1531,0.03,58,47,270,240,21,25.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"96",2009-10-04,1834,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/4/09",9.4,1519,0,61,45,260,250,18.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2009-10-05,4165,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/5/09",4.47,1651,0,61,42,90,90,14.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2009-10-06,4075,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/6/09",15.21,2113,0.05,62,49,270,270,36.9,53,1,NA,NA,NA,NA,NA,NA,NA,NA
"99",2009-10-07,3946,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/7/09",10.07,2358,0,60,45,290,270,25.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2009-10-08,3488,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/8/09",5.59,1030,0.14,54,47,210,200,15,21,1,NA,NA,NA,NA,NA,NA,NA,NA
"101",2009-10-09,2533,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/9/09",10.29,1343,0.43,52,40,360,350,19.9,21.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"102",2009-10-10,1049,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/10/09",8.28,1321,0,48,33,280,280,18.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2009-10-11,2038,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/11/09",4.92,1000,0,45,29,320,320,12.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",2009-10-12,4215,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/12/09",3.58,2356,0,49,42,280,290,12.1,14.1,1,NA,NA,NA,NA,NA,1,NA,NA
"105",2009-10-13,3960,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/13/09",11.41,242,0,48,36,60,330,18.1,23,1,NA,NA,NA,NA,NA,1,NA,NA
"106",2009-10-14,3939,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/14/09",11.18,515,0.03,48,42,130,120,19.9,23.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"107",2009-10-15,3331,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/15/09",10.07,14,0.33,44,41,100,100,19.9,23.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"108",2009-10-16,2593,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/16/09",8.05,2117,0.08,46,40,350,350,16.1,21,1,NA,NA,NA,NA,NA,NA,NA,NA
"109",2009-10-17,1187,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/17/09",7.61,807,0.01,52,39,340,360,21,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2009-10-18,2019,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/18/09",6.26,2119,0,53,33,180,200,14.1,21,1,NA,NA,NA,NA,NA,NA,NA,NA
"111",2009-10-19,4150,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/19/09",10.74,1241,0,66,43,210,190,21,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",2009-10-20,4161,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/20/09",7.38,2335,0.05,64,51,200,200,15,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",2009-10-21,3996,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/21/09",11.18,1551,0.01,70,55,200,200,19.9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2009-10-22,3641,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/22/09",13.2,2341,0.84,58,49,80,80,23.9,31.1,1,NA,NA,NA,NA,NA,1,NA,NA
"115",2009-10-23,2498,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/23/09",15.43,2000,1.29,62,44,250,240,25.1,33.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"116",2009-10-24,1224,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/24/09",10.29,1236,0.05,49,39,260,260,21,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",2009-10-25,2186,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/25/09",7.38,1237,0.24,63,44,190,190,18.1,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"118",2009-10-26,4486,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/26/09",6.71,612,0.13,55,50,290,150,13,18.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"119",2009-10-27,4307,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/27/09",6.93,1743,0.16,52,48,70,90,12.1,16.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"120",2009-10-28,4041,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/28/09",2.91,1757,0,58,50,120,100,8.1,12.1,1,NA,NA,NA,NA,NA,1,NA,NA
"121",2009-10-29,3615,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/29/09",11.41,2305,1.05,60,48,150,140,23,32,1,NA,NA,NA,NA,NA,1,NA,NA
"122",2009-10-30,2405,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/30/09",17.9,2144,1.15,68,47,250,240,32,42.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"123",2009-10-31,1220,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/31/09",13.87,13,0.01,47,37,240,250,25.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2009-11-01,2377,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/1/09",5.14,1557,0,52,34,180,170,12.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",2009-11-02,4416,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/2/09",9.84,1519,0,61,42,320,310,18.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",2009-11-03,4153,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/3/09",6.26,756,0,48,34,330,330,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2009-11-04,4085,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/4/09",6.93,2057,0,54,41,320,310,19.9,23.9,NA,NA,NA,NA,NA,NA,1,NA,NA
"128",2009-11-05,3601,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/5/09",7.16,55,0,54,36,320,300,23,29.1,NA,NA,NA,NA,NA,NA,1,NA,NA
"129",2009-11-06,2623,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/6/09",13.2,1157,0,62,36,190,160,23.9,35.1,NA,NA,NA,NA,NA,NA,1,NA,NA
"130",2009-11-07,1211,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/7/09",10.29,1023,0,70,51,250,240,23,30,1,NA,NA,NA,NA,NA,1,NA,NA
"131",2009-11-08,2033,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/8/09",7.61,1911,0,71,46,190,190,17,28,1,NA,NA,NA,NA,NA,1,NA,NA
"132",2009-11-09,4277,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/9/09",9.62,1431,0,65,51,40,40,18.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",2009-11-10,4167,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/10/09",11.18,839,0,54,45,70,60,18.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",2009-11-11,4113,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/11/09",6.71,905,0,53,36,100,80,16.1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",2009-11-12,3533,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/12/09",6.71,1500,0,55,33,140,160,14.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",2009-11-13,2614,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/13/09",9.62,1200,0,56,39,200,180,19.9,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",2009-11-14,1210,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/14/09",8.5,1437,0,64,47,200,200,15,19.9,NA,NA,NA,NA,NA,NA,1,NA,NA
"138",2009-11-15,2084,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/15/09",11.41,1809,0.01,56,43,40,20,18.1,23,NA,NA,NA,NA,NA,NA,1,NA,NA
"139",2009-11-16,4242,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/16/09",16.78,1953,0,49,45,70,80,25.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2009-11-17,3953,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/17/09",16.78,1119,0.07,49,44,60,50,28,33.1,NA,NA,NA,NA,NA,NA,1,NA,NA
"141",2009-11-18,3922,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/18/09",7.38,309,0.32,49,44,70,70,16.1,19.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"142",2009-11-19,2914,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/19/09",7.38,1208,0.01,48,42,260,180,15,21.9,1,NA,NA,NA,NA,NA,1,NA,NA
"143",2009-11-20,2942,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/20/09",7.61,418,0.01,53,42,260,270,15,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",2009-11-21,1725,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/21/09",3.58,1614,0,53,36,120,110,10.1,16.1,1,NA,NA,NA,NA,NA,1,NA,NA
"145",2009-11-22,3000,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/22/09",5.59,1131,0,57,36,190,170,13,16.1,1,NA,NA,NA,NA,NA,1,NA,NA
"146",2009-11-23,6023,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/23/09",4.92,1452,0,49,42,110,90,10.1,13,1,NA,NA,NA,NA,NA,1,NA,NA
"147",2009-11-24,4788,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/24/09",6.71,1833,0.67,51,38,120,120,19.9,25.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"148",2009-11-25,2816,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/25/09",10.96,1558,0.08,49,37,270,260,21.9,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"149",2009-11-26,7,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/26/09",14.54,1234,0.09,42,34,320,310,25.1,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",2009-11-27,886,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/27/09",6.93,2255,0,40,30,170,170,8.1,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2009-11-28,1191,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/28/09",4.25,903,0,54,31,200,180,12.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",2009-11-29,2357,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/29/09",7.61,2038,0.02,45,35,320,330,18.1,23.9,1,NA,NA,NA,NA,NA,1,NA,NA
"153",2009-11-30,5883,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/30/09",10.07,1956,0,41,30,240,240,18.1,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",2009-12-01,5919,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/1/09",10.51,1831,0,56,33,200,190,19.9,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",2009-12-02,5336,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/2/09",10.74,1930,0.04,46,36,360,350,23.9,31.1,1,NA,NA,NA,NA,NA,1,NA,NA
"156",2009-12-03,5249,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/3/09",12.75,2047,0,38,26,270,280,21.9,29.1,1,NA,NA,NA,NA,NA,1,NA,NA
"157",2009-12-04,4556,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/4/09",12.75,1419,0,28,24,240,240,21.9,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",2009-12-05,3203,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/5/09",7.61,1219,0,33,24,240,230,18.1,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",2009-12-06,4240,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/6/09",8.28,1632,0,37,25,190,180,15,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",2009-12-07,6305,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/7/09",5.37,1339,0.03,32,28,290,300,16.1,21,1,NA,NA,NA,NA,NA,1,NA,NA
"161",2009-12-08,5515,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/8/09",10.74,1942,0.36,36,28,100,100,23,29.1,1,NA,NA,NA,NA,NA,1,NA,NA
"162",2009-12-09,4898,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/9/09",18.57,1018,0.16,36,10,240,240,29.1,40.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"163",2009-12-10,3656,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/10/09",18.34,250,0,14,2,260,270,29.1,38.9,NA,NA,NA,NA,NA,NA,1,NA,NA
"164",2009-12-11,2306,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/11/09",8.5,151,0,24,10,260,260,17,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",2009-12-12,607,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/12/09",11.18,1704,0.03,38,21,170,160,23,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"166",2009-12-13,362,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/13/09",5.82,112,0,38,33,200,200,14.1,18.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"167",2009-12-14,1370,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/14/09",8.95,2240,0.01,40,28,300,300,19.9,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"168",2009-12-15,1338,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/15/09",12.97,1234,0,28,9,300,300,21,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",2009-12-16,1113,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/16/09",4.47,103,0,23,6,290,280,12.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",2009-12-17,1161,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/17/09",6.26,1535,0,37,20,170,160,15,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",2009-12-18,920,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/18/09",6.71,1830,0.06,38,33,20,20,13,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"172",2009-12-19,273,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/19/09",9.84,1515,0.14,34,31,330,10,15,19.9,1,NA,NA,NA,NA,NA,1,NA,NA
"173",2009-12-20,177,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/20/09",5.82,44,0,31,27,330,320,12.1,14.1,1,NA,NA,NA,NA,NA,1,NA,NA
"174",2009-12-21,834,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/21/09",5.59,1528,0.01,30,26,250,240,15,17,1,NA,NA,NA,NA,NA,1,NA,NA
"175",2009-12-22,674,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/22/09",9.62,2041,0.14,32,28,90,90,21,25.1,1,NA,NA,NA,NA,NA,1,NA,NA
"176",2009-12-23,567,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/23/09",16.11,1717,0.29,32,30,90,110,23,32,1,NA,NA,NA,NA,NA,1,NA,NA
"177",2009-12-24,270,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/24/09",13.87,2139,0.35,36,32,100,90,23.9,31.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"178",2009-12-25,3,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/25/09",15.43,537,0.37,43,22,120,110,28,36.9,1,NA,NA,NA,NA,NA,1,NA,NA
"179",2009-12-26,128,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/26/09",10.74,42,0.02,27,20,200,200,21,28,1,1,NA,NA,NA,NA,NA,NA,NA
"180",2009-12-27,101,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/27/09",9.4,2200,0.01,21,15,250,260,17,21,1,NA,NA,NA,NA,NA,1,NA,NA
"181",2009-12-28,615,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/28/09",13.42,1330,0,30,15,320,320,23.9,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"182",2009-12-29,671,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/29/09",6.04,1544,0,25,10,330,160,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",2009-12-30,663,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/30/09",8.72,1134,0.02,32,18,200,190,17,21.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"184",2009-12-31,538,1,4,2009,2009,5134,0,3,"Autumn 2009",5098,5721,35,2201,2010,3520,0.009943182,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/31/09",10.07,1744,0.01,33,11,290,310,19.9,25.1,1,NA,NA,NA,NA,NA,1,NA,NA
"185",2010-01-01,10,1,1,2010,2009,5134,0,4,"Winter 2010",4970,5659,32,1950,2010.25,3709,0.008627662,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/1/10",10.51,2358,0,18,5,290,330,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",2010-01-02,389,1,1,2010,2009,5134,0,4,"Winter 2010",4970,5659,32,1950,2010.25,3709,0.008627662,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/2/10",11.86,1848,0,12,3,340,340,21,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",2010-01-03,359,1,1,2010,2009,5134,0,4,"Winter 2010",4970,5659,32,1950,2010.25,3709,0.008627662,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/3/10",11.41,1951,0,19,1,320,340,17,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
